Date,Age Group,Sex,Sinovac 1st dose,Sinovac 2nd dose,Sinovac 3rd dose,Sinovac 4th dose,BioNTech 1st dose,BioNTech 2nd dose,BioNTech 3rd dose,BioNTech 4th dose
2022-3-9,0-11,M,2544,513,0,0,856,9,0,0
2022-3-9,12月19日,F,169,131,36,0,176,350,216,0
2022-3-9,12月19日,M,186,185,36,0,240,419,227,0
2022-3-9,20-29,F,67,123,184,0,221,319,1697,0
2022-3-9,20-29,M,86,124,168,0,308,423,1404,0
2022-3-9,30-39,F,216,406,548,0,387,611,3170,0
2022-3-9,30-39,M,151,277,358,0,316,554,2217,0
2022-3-9,40-49,F,278,692,1111,0,279,462,3589,0
2022-3-9,40-49,M,196,484,584,0,212,408,2437,0
2022-3-9,50-59,F,349,1138,1387,1,263,507,3171,0
2022-3-9,50-59,M,271,772,933,0,250,402,2374,0
2022-3-9,60-69,F,452,2012,1506,0,333,651,2319,0
2022-3-9,60-69,M,390,1520,1290,0,231,645,2119,0
2022-3-9,70-79,F,466,1693,929,0,151,362,939,0
2022-3-9,70-79,M,354,1221,780,0,159,390,880,0
2022-3-9,80 and above,F,1010,1170,413,0,167,211,293,0
2022-3-9,80 and above,M,465,837,326,0,122,164,264,0
2022-3-10,0-11,F,2474,454,0,0,765,6,0,0
2022-3-10,0-11,M,2500,536,0,0,867,4,0,0
2022-3-10,12月19日,F,132,139,37,0,134,285,218,0
2022-3-10,12月19日,M,134,162,39,0,151,320,170,0
2022-3-10,20-29,F,60,132,230,0,194,397,1871,0
2022-3-10,20-29,M,69,129,209,0,281,443,1503,0
2022-3-10,30-39,F,170,468,613,0,353,769,3535,0
2022-3-10,30-39,M,147,354,391,0,244,612,2407,0
2022-3-10,40-49,F,240,741,1225,0,187,518,3999,0
2022-3-10,40-49,M,142,565,705,0,174,422,2494,0
2022-3-10,50-59,F,299,1287,1607,0,270,589,3474,0
2022-3-10,50-59,M,220,858,1089,0,192,456,2337,0
2022-3-10,60-69,F,460,2176,1558,0,236,624,2230,0
2022-3-10,60-69,M,363,1726,1427,0,218,613,1913,0
2022-3-10,70-79,F,450,1952,791,0,152,294,868,0
2022-3-10,70-79,M,439,1474,709,0,139,381,754,0
2022-3-10,80 and above,F,1052,1373,398,0,137,170,282,0
2022-3-10,80 and above,M,486,953,337,0,110,141,239,0
2022-3-11,0-11,F,1998,556,0,0,861,2,0,0
2022-3-11,0-11,M,2128,679,0,0,916,1,0,0
2022-3-11,12月19日,F,136,210,86,0,116,325,771,0
2022-3-11,12月19日,M,147,221,80,0,138,418,828,0
2022-3-11,20-29,F,53,160,220,0,193,522,1791,0
2022-3-11,20-29,M,78,163,222,0,223,546,1278,0
2022-3-11,30-39,F,201,594,633,0,302,1039,3622,0
2022-3-11,30-39,M,126,439,388,0,189,718,2256,0
2022-3-11,40-49,F,223,989,1225,0,219,773,4389,0
2022-3-11,40-49,M,147,660,754,0,139,600,2429,0
2022-3-11,50-59,F,324,1456,1733,0,197,779,3655,0
2022-3-11,50-59,M,201,966,1121,0,136,527,2243,0
2022-3-11,60-69,F,446,2447,1757,0,178,831,2213,0
2022-3-11,60-69,M,364,1807,1571,0,162,685,1798,0
2022-3-11,70-79,F,476,1961,931,0,121,385,808,0
2022-3-11,70-79,M,361,1496,764,0,96,400,693,0
2022-3-11,80 and above,F,907,1516,369,0,131,189,214,0
2022-3-11,80 and above,M,415,1002,296,0,82,173,193,0
2022-3-12,0-11,F,1617,801,0,0,1402,0,0,0
2022-3-12,0-11,M,1724,845,0,0,1445,2,0,0
2022-3-12,12月19日,F,112,269,87,0,142,479,1184,0
2022-3-12,12月19日,M,129,293,110,1,175,570,1323,0
2022-3-12,20-29,F,55,163,204,0,158,569,1724,0
2022-3-12,20-29,M,50,154,171,0,156,548,1179,0
2022-3-12,30-39,F,132,565,563,0,257,1010,3410,0
2022-3-12,30-39,M,81,332,305,1,157,836,1870,0
2022-3-12,40-49,F,153,825,1077,0,140,733,3904,0
2022-3-12,40-49,M,124,590,601,0,105,511,2143,0
2022-3-12,50-59,F,203,1112,1196,0,145,604,2951,0
2022-3-12,50-59,M,156,811,883,0,92,441,2058,0
2022-3-12,60-69,F,329,1543,1213,0,145,654,1783,0
2022-3-12,60-69,M,235,1076,1114,1,105,426,1500,0
2022-3-12,70-79,F,365,1236,677,0,86,284,648,0
2022-3-12,70-79,M,216,871,495,0,61,242,511,0
2022-3-12,80 and above,F,579,985,301,0,84,154,208,0
2022-3-12,80 and above,M,312,654,217,0,43,105,151,0
2022-3-13,0-11,F,958,437,0,0,1238,4,0,0
2022-3-13,0-11,M,1055,484,0,0,1235,2,0,0
2022-3-13,12月19日,F,62,104,56,0,192,637,1298,2
2022-3-13,12月19日,M,69,126,75,0,230,600,1300,2
2022-3-13,20-29,F,29,67,153,0,154,416,1542,0
2022-3-13,20-29,M,25,68,169,0,177,446,1212,0
2022-3-13,30-39,F,77,240,414,0,271,745,2992,0
2022-3-13,30-39,M,46,177,263,0,148,570,1808,0
2022-3-13,40-49,F,107,314,784,0,155,478,3457,0
2022-3-13,40-49,M,49,277,521,0,80,351,1994,1
2022-3-13,50-59,F,117,403,822,0,149,393,2469,0
2022-3-13,50-59,M,88,414,794,0,92,356,1995,0
2022-3-13,60-69,F,173,661,803,0,117,392,1422,0
2022-3-13,60-69,M,136,579,956,0,85,293,1416,0
2022-3-13,70-79,F,202,484,422,0,72,206,530,0
2022-3-13,70-79,M,143,353,361,0,56,133,427,0
2022-3-13,80 and above,F,302,446,185,0,60,99,185,0
2022-3-13,80 and above,M,174,277,109,0,42,65,129,1
2022-3-14,0-11,F,1498,1002,0,0,648,4,0,0
2022-3-14,0-11,M,1621,1195,0,0,759,3,0,0
2022-3-14,12月19日,F,111,221,86,0,127,489,857,0
2022-3-14,12月19日,M,138,250,99,0,187,490,921,0
2022-3-14,20-29,F,62,154,249,0,162,408,1545,0
2022-3-14,20-29,M,54,184,204,0,222,506,1360,0
2022-3-14,30-39,F,140,540,606,0,246,655,2631,0
2022-3-14,30-39,M,121,403,357,0,185,695,2051,0
2022-3-14,40-49,F,170,855,1093,0,155,492,3095,0
2022-3-14,40-49,M,124,577,655,0,152,455,2079,0
2022-3-14,50-59,F,261,1399,1399,0,176,577,2625,0
2022-3-14,50-59,M,180,950,1054,0,155,464,1985,0
2022-3-14,60-69,F,348,2205,1431,0,167,588,1837,0
2022-3-14,60-69,M,294,1736,1386,0,163,538,1702,0
2022-3-14,70-79,F,367,1897,803,0,123,293,711,0
2022-3-14,70-79,M,308,1423,711,0,102,290,694,0
2022-3-14,80 and above,F,784,1447,358,0,114,130,209,0
2022-3-14,80 and above,M,404,938,287,0,79,120,213,0
2022-3-15,0-11,F,1303,1818,0,0,679,1,0,0
2022-3-15,0-11,M,1232,1865,0,0,742,1,0,0
2022-3-15,12月19日,F,95,195,71,0,144,452,862,0
2022-3-15,12月19日,M,111,262,70,0,192,538,827,0
2022-3-15,20-29,F,45,129,205,0,130,365,1441,1
2022-3-15,20-29,M,66,155,169,0,202,529,1145,0
2022-3-15,30-39,F,111,541,545,0,251,739,2504,0
2022-3-15,30-39,M,97,328,320,0,169,645,1759,0
2022-3-15,40-49,F,158,779,1086,0,167,519,3039,0
2022-3-15,40-49,M,126,564,554,0,109,483,1825,0
2022-3-15,50-59,F,248,1232,1313,0,193,606,2689,0
2022-3-15,50-59,M,163,893,972,0,161,519,1878,0
2022-3-15,60-69,F,342,1928,1359,0,183,679,1800,0
2022-3-15,60-69,M,291,1628,1217,0,150,618,1652,1
2022-3-15,70-79,F,358,1703,779,0,95,299,724,0
2022-3-15,70-79,M,280,1435,613,0,107,335,677,0
2022-3-15,80 and above,F,787,1488,300,0,132,159,210,0
2022-3-15,80 and above,M,378,974,245,0,78,132,188,0
2022-3-16,0-11,F,927,2092,0,0,533,0,0,0
2022-3-16,0-11,M,974,2193,0,0,564,3,0,0
2022-3-16,12月19日,F,83,217,67,0,151,457,834,0
2022-3-16,12月19日,M,117,277,81,0,167,489,857,0
2022-3-16,20-29,F,49,158,172,0,130,421,1460,0
2022-3-16,20-29,M,60,152,179,0,178,517,1294,0
2022-3-16,30-39,F,110,492,562,0,241,802,2548,0
2022-3-16,30-39,M,87,321,355,0,167,699,1835,0
2022-3-16,40-49,F,138,756,1041,0,152,558,2861,0
2022-3-16,40-49,M,94,535,604,0,131,566,1833,0
2022-3-16,50-59,F,219,1163,1339,0,156,637,2455,0
2022-3-16,50-59,M,153,777,967,0,126,537,1769,0
2022-3-16,60-69,F,299,1809,1215,0,143,696,1644,0
2022-3-16,60-69,M,247,1409,1152,0,124,721,1427,0
2022-3-16,70-79,F,307,1641,664,0,115,335,636,0
2022-3-16,70-79,M,240,1297,617,0,97,379,553,0
2022-3-16,80 and above,F,587,1279,357,0,97,173,169,0
2022-3-16,80 and above,M,311,837,240,0,65,164,156,0
2022-3-17,0-11,F,858,2495,0,0,607,5,0,0
2022-3-17,0-11,M,880,2721,0,0,555,0,0,0
2022-3-17,12月19日,F,71,229,74,0,106,502,854,0
2022-3-17,12月19日,M,89,256,75,0,141,521,860,0
2022-3-17,20-29,F,44,164,209,0,139,535,1782,0
2022-3-17,20-29,M,50,160,192,0,180,572,1329,0
2022-3-17,30-39,F,102,520,562,0,250,895,2938,0
2022-3-17,30-39,M,91,372,374,0,152,765,2062,0
2022-3-17,40-49,F,143,723,1034,0,135,590,3105,0
2022-3-17,40-49,M,118,506,600,0,105,535,1970,0
2022-3-17,50-59,F,194,1055,1357,0,153,596,2778,0
2022-3-17,50-59,M,150,718,981,0,115,529,1826,0
2022-3-17,60-69,F,250,1758,1121,0,151,584,1578,0
2022-3-17,60-69,M,220,1353,1080,0,117,583,1381,0
2022-3-17,70-79,F,246,1532,599,0,110,274,544,0
2022-3-17,70-79,M,208,1167,490,0,100,315,497,0
2022-3-17,80 and above,F,435,1246,209,0,98,171,178,0
2022-3-17,80 and above,M,220,787,196,0,58,157,163,0
2022-3-18,0-11,F,837,3372,0,0,546,2,0,0
2022-3-18,0-11,M,901,3477,2,0,572,6,0,0
2022-3-18,12月19日,F,73,388,79,0,78,505,851,0
2022-3-18,12月19日,M,94,336,90,0,153,515,826,0
2022-3-18,20-29,F,55,212,203,0,115,606,1571,0
2022-3-18,20-29,M,49,200,188,0,140,607,1166,0
2022-3-18,30-39,F,124,700,578,0,262,1292,3023,0
2022-3-18,30-39,M,104,453,328,0,144,910,1990,0
2022-3-18,40-49,F,175,982,1128,0,118,861,3620,0
2022-3-18,40-49,M,114,625,601,0,101,647,2037,0
2022-3-18,50-59,F,203,1402,1482,0,146,853,2906,0
2022-3-18,50-59,M,123,862,910,0,104,523,1829,0
2022-3-18,60-69,F,268,2048,1184,0,127,760,1680,1
2022-3-18,60-69,M,205,1424,1047,0,118,622,1333,1
2022-3-18,70-79,F,276,1644,580,0,77,321,574,0
2022-3-18,70-79,M,228,1233,502,0,81,356,489,0
2022-3-18,80 and above,F,478,1403,311,0,91,195,156,0
2022-3-18,80 and above,M,226,862,207,0,50,158,138,0
2022-3-19,0-11,F,617,2673,0,0,614,3,0,0
2022-3-19,0-11,M,645,3089,0,0,555,2,0,0
2022-3-19,12月19日,F,56,346,58,0,102,574,1101,0
2022-3-19,12月19日,M,75,412,76,0,121,538,1075,0
2022-3-19,20-29,F,46,165,212,0,103,624,1516,0
2022-3-19,20-29,M,27,149,199,0,108,642,1104,0
2022-3-19,30-39,F,119,527,501,0,218,1287,3121,0
2022-3-19,30-39,M,63,332,276,0,135,908,1684,0
2022-3-19,40-49,F,119,729,838,0,131,874,3335,0
2022-3-19,40-49,M,75,490,502,0,68,577,1880,0
2022-3-19,50-59,F,141,900,988,0,91,761,2521,0
2022-3-19,50-59,M,94,597,761,0,77,555,1734,0
2022-3-19,60-69,F,184,1157,849,0,109,669,1446,0
2022-3-19,60-69,M,137,815,798,0,65,477,1309,0
2022-3-19,70-79,F,221,913,395,0,68,359,445,0
2022-3-19,70-79,M,130,553,322,0,61,266,379,0
2022-3-19,80 and above,F,342,795,193,0,54,210,151,0
2022-3-19,80 and above,M,205,452,115,0,42,162,126,0
2022-3-20,0-11,F,324,1205,0,0,546,3,0,0
2022-3-20,0-11,M,288,1366,0,0,590,3,0,0
2022-3-20,12月19日,F,22,131,44,0,113,654,1089,0
2022-3-20,12月19日,M,39,115,45,0,154,704,1075,0
2022-3-20,20-29,F,22,60,155,0,109,468,1462,0
2022-3-20,20-29,M,31,63,144,0,128,511,1156,0
2022-3-20,30-39,F,58,202,348,0,197,857,2760,0
2022-3-20,30-39,M,45,160,191,0,131,600,1531,0
2022-3-20,40-49,F,54,261,572,0,97,541,2945,0
2022-3-20,40-49,M,30,198,391,0,59,413,1677,0
2022-3-20,50-59,F,66,322,566,0,92,472,2008,0
2022-3-20,50-59,M,42,232,594,0,65,403,1609,0
2022-3-20,60-69,F,74,366,369,0,76,456,1110,0
2022-3-20,60-69,M,61,335,462,0,70,316,1115,0
2022-3-20,70-79,F,85,275,159,0,51,232,409,0
2022-3-20,70-79,M,51,177,121,0,32,180,317,0
2022-3-20,80 and above,F,110,281,67,0,44,165,139,0
2022-3-20,80 and above,M,57,128,46,0,40,100,92,0
2022-3-21,0-11,F,595,2413,1,0,353,2,0,0
2022-3-21,0-11,M,610,2630,0,0,333,2,0,0
2022-3-21,12月19日,F,77,239,84,0,99,511,884,0
2022-3-21,12月19日,M,80,316,67,0,139,544,906,1
2022-3-21,20-29,F,46,164,223,0,110,443,1572,0
2022-3-21,20-29,M,51,205,219,0,148,564,1431,1
2022-3-21,30-39,F,115,546,561,0,165,743,2500,3
2022-3-21,30-39,M,81,433,453,0,151,705,1979,3
2022-3-21,40-49,F,141,749,1169,1,104,517,2785,0
2022-3-21,40-49,M,101,591,723,0,90,526,1889,1
2022-3-21,50-59,F,203,1125,1566,2,137,598,2487,5
2022-3-21,50-59,M,157,843,1259,5,135,540,1931,6
2022-3-21,60-69,F,281,1603,1267,1,160,684,1707,2
2022-3-21,60-69,M,227,1323,1253,6,149,573,1742,7
2022-3-21,70-79,F,235,1330,663,0,105,305,685,0
2022-3-21,70-79,M,233,1065,609,2,112,336,671,3
2022-3-21,80 and above,F,435,1065,250,1,100,230,236,2
2022-3-21,80 and above,M,246,706,236,1,67,153,225,3
2022-3-22,0-11,F,619,2391,0,0,312,5,0,0
2022-3-22,0-11,M,656,2497,0,0,331,1,0,0
2022-3-22,12月19日,F,63,235,81,0,110,500,986,0
2022-3-22,12月19日,M,81,280,98,0,169,576,884,0
2022-3-22,20-29,F,57,145,221,0,126,361,1534,0
2022-3-22,20-29,M,50,170,209,0,187,505,1247,0
2022-3-22,30-39,F,131,504,572,0,179,691,2357,2
2022-3-22,30-39,M,90,391,354,0,164,594,1808,1
2022-3-22,40-49,F,154,722,1118,2,92,487,2644,2
2022-3-22,40-49,M,119,529,651,0,123,436,1770,3
2022-3-22,50-59,F,224,1085,1390,1,135,565,2536,2
2022-3-22,50-59,M,144,827,1084,5,135,470,1920,4
2022-3-22,60-69,F,311,1655,1107,2,157,595,1756,3
2022-3-22,60-69,M,207,1378,1093,2,136,532,1554,4
2022-3-22,70-79,F,301,1316,571,0,100,318,663,2
2022-3-22,70-79,M,246,1093,506,0,96,309,642,3
2022-3-22,80 and above,F,463,1168,254,0,103,211,219,1
2022-3-22,80 and above,M,260,720,218,0,73,153,216,1
2022-3-23,0-11,F,583,2265,0,0,316,1,0,0
2022-3-23,0-11,M,645,2444,0,0,341,4,0,0
2022-3-23,12月19日,F,64,195,64,0,99,475,918,0
2022-3-23,12月19日,M,56,262,84,0,122,542,850,0
2022-3-23,20-29,F,39,155,189,0,101,317,1537,0
2022-3-23,20-29,M,44,156,205,0,145,450,1273,1
2022-3-23,30-39,F,106,471,499,0,217,589,2342,0
2022-3-23,30-39,M,77,384,368,0,123,572,1863,0
2022-3-23,40-49,F,132,705,899,1,137,458,2603,0
2022-3-23,40-49,M,93,499,545,0,103,381,1758,0
2022-3-23,50-59,F,174,1020,1260,3,140,494,2496,3
2022-3-23,50-59,M,103,722,956,0,77,400,1786,2
2022-3-23,60-69,F,203,1589,856,1,119,436,1534,3
2022-3-23,60-69,M,162,1286,875,1,110,429,1426,4
2022-3-23,70-79,F,202,1385,453,0,88,260,553,0
2022-3-23,70-79,M,151,1119,347,1,84,229,485,1
2022-3-23,80 and above,F,322,1217,168,0,65,165,167,0
2022-3-23,80 and above,M,142,769,140,1,46,118,139,0
2022-3-24,0-11,F,473,2927,2,0,285,2,0,0
2022-3-24,0-11,M,505,3115,0,0,301,2,0,0
2022-3-24,12月19日,F,48,229,52,0,82,456,823,0
2022-3-24,12月19日,M,63,249,68,0,99,513,783,0
2022-3-24,20-29,F,51,168,208,0,104,426,1915,0
2022-3-24,20-29,M,51,161,188,0,120,459,1577,0
2022-3-24,30-39,F,116,507,531,0,186,732,3048,0
2022-3-24,30-39,M,73,377,337,0,133,496,2222,1
2022-3-24,40-49,F,136,694,911,0,63,410,3043,3
2022-3-24,40-49,M,91,501,686,0,70,322,1926,0
2022-3-24,50-59,F,141,940,1207,4,95,449,2622,1
2022-3-24,50-59,M,102,727,956,2,78,315,1804,4
2022-3-24,60-69,F,214,1354,899,2,109,416,1415,0
2022-3-24,60-69,M,187,1226,815,2,104,400,1211,4
